date,rf_returns
23/09/2019,5.3495625864652396e-05
24/09/2019,5.278155939314466e-05
25/09/2019,5.04166822374863e-05
26/09/2019,4.9914655336325e-05
27/09/2019,5.188460873184475e-05
30/09/2019,5.1864986881033914e-05
30/09/2019,5.7279608959515116e-05
01/10/2019,4.9387819567092706e-05
02/10/2019,4.805658794415635e-05
03/10/2019,4.738568263307208e-05
04/10/2019,4.613939995690153e-05
07/10/2019,4.871831811481542e-05
08/10/2019,4.6507353200997414e-05
09/10/2019,4.674211637389902e-05
10/10/2019,4.719683902010274e-05
11/10/2019,4.86160340908981e-05
14/10/2019,4.860521025018549e-05
15/10/2019,4.825598684288224e-05
16/10/2019,4.7526131208730504e-05
17/10/2019,4.7633842384264824e-05
18/10/2019,4.7589279446480504e-05
21/10/2019,4.872044175852075e-05
22/10/2019,4.877727417818001e-05
23/10/2019,4.8250524776305426e-05
24/10/2019,4.8442711854557174e-05
25/10/2019,4.786530506950548e-05
28/10/2019,4.735563231705875e-05
29/10/2019,4.5696021221841576e-05
30/10/2019,4.447633023407782e-05
31/10/2019,4.294396097193065e-05
04/11/2019,4.350013610587844e-05
05/11/2019,4.310933834417163e-05
06/11/2019,4.2498784468714135e-05
07/11/2019,4.247161716253167e-05
08/11/2019,4.319680463349407e-05
11/11/2019,4.319493875004632e-05
12/11/2019,4.313390443488885e-05
13/11/2019,4.30897825234311e-05
14/11/2019,4.3468262606927155e-05
15/11/2019,4.3610049719422506e-05
18/11/2019,4.372646464667618e-05
19/11/2019,4.344567560243817e-05
20/11/2019,4.3578995434501167e-05
21/11/2019,4.3636246994438466e-05
22/11/2019,4.358364464840392e-05
25/11/2019,4.447737625379311e-05
26/11/2019,4.504992832354837e-05
27/11/2019,4.558860888348448e-05
28/11/2019,4.494446684488729e-05
29/11/2019,4.49171034455631e-05
04/12/2019,4.446737119634392e-05
05/12/2019,4.402614612475375e-05
06/12/2019,4.170136501224775e-05
09/12/2019,4.2299316875382686e-05
10/12/2019,4.241577160613019e-05
11/12/2019,4.244775511974552e-05
12/12/2019,4.28935529723784e-05
13/12/2019,4.296771741141292e-05
16/12/2019,4.2974315816346476e-05
17/12/2019,4.2997801665611846e-05
18/12/2019,4.322393618827469e-05
19/12/2019,4.216663555256517e-05
20/12/2019,4.3051383443071245e-05
23/12/2019,4.331125503398425e-05
24/12/2019,4.2802836803135236e-05
25/12/2019,4.280944681145371e-05
26/12/2019,4.2993330572116406e-05
27/12/2019,4.2333061723631715e-05
30/12/2019,4.130991704220932e-05
31/12/2019,4.03628653671273e-05
06/01/2020,4.204928463136248e-05
07/01/2020,4.17014812001959e-05
08/01/2020,4.1691302724133905e-05
09/01/2020,4.1698003814927276e-05
10/01/2020,4.035449099659694e-05
10/01/2020,4.183803694246535e-05
13/01/2020,4.2384765543079794e-05
14/01/2020,4.228171579057083e-05
15/01/2020,4.2330552662228627e-05
16/01/2020,4.180566276135167e-05
17/01/2020,4.244510534290313e-05
20/01/2020,4.105130519738154e-05
20/01/2020,4.2449997559979025e-05
21/01/2020,2.32823966506146e-06
21/01/2020,4.2034750870056925e-05
22/01/2020,4.2083595684472286e-05
23/01/2020,4.2022780277539695e-05
24/01/2020,4.222344405380163e-05
27/01/2020,4.219635867608318e-05
28/01/2020,4.22198797844775e-05
29/01/2020,4.1948225364851766e-05
30/01/2020,4.2081396113280434e-05
30/01/2020,4.1523061161008457e-05
31/01/2020,4.286209510895311e-05
31/01/2020,2.3609821460102154e-06
04/02/2020,4.286015683652167e-05
05/02/2020,4.283302482877005e-05
06/02/2020,4.3084130339154925e-05
07/02/2020,4.320030780480266e-05
10/02/2020,4.3333331366079975e-05
11/02/2020,4.3466337572350966e-05
11/02/2020,1.863002925039936e-06
12/02/2020,4.344750763429772e-05
13/02/2020,4.3774370356519654e-05
14/02/2020,4.4143335813817686e-05
17/02/2020,4.4132958511022835e-05
18/02/2020,4.4417575884692084e-05
19/02/2020,4.436503500238054e-05
20/02/2020,4.421979705049317e-05
21/02/2020,1.8624248190324266e-06
21/02/2020,4.410820519717973e-05
24/02/2020,4.4249516611305495e-05
25/02/2020,4.408745515216417e-05
26/02/2020,4.374846633914409e-05
27/02/2020,4.2196212421519164e-05
28/02/2020,4.027343946622075e-05
04/03/2020,2.7667918187868068e-05
05/03/2020,2.4474140858599114e-05
06/03/2020,2.1305882079047933e-05
09/03/2020,1.6301306234201007e-05
10/03/2020,1.611570567860987e-05
11/03/2020,1.1667481789823242e-05
12/03/2020,6.166423843989577e-06
13/03/2020,8.94631385284228e-06
16/03/2020,6.166330653645247e-06
17/03/2020,2.0807025677971325e-06
18/03/2020,2.190208672203653e-07
19/03/2020,2.527163298626789e-07
20/03/2020,4.0224005676492425e-05
20/03/2020,1.3477658722393926e-07
23/03/2020,0.0
24/03/2020,-2.4428253153629953e-07
25/03/2020,-2.9735087828663964e-06
26/03/2020,-2.3670211118931306e-06
27/03/2020,-1.4151618791258258e-06
30/03/2020,3.0417599867549328e-05
30/03/2020,7.496771103898681e-07
31/03/2020,6.401732322025566e-07
06/04/2020,1.9963284068058584e-06
07/04/2020,1.6172754806476064e-06
08/04/2020,2.3332530396658058e-06
09/04/2020,4.885500380691354e-06
10/04/2020,4.8349371004619e-06
10/04/2020,6.14893208794598e-07
13/04/2020,4.860180319310459e-06
14/04/2020,3.773570538712079e-06
15/04/2020,2.9480908585455268e-06
16/04/2020,2.2489655391311203e-06
17/04/2020,2.8891140264608595e-06
20/04/2020,2.4174149562128378e-06
20/04/2020,8.844179679723396e-07
21/04/2020,1.8362185381093354e-06
22/04/2020,1.9709832519421155e-06
23/04/2020,1.9962483335245196e-06
24/04/2020,2.417392945153196e-06
27/04/2020,2.4763477624034635e-06
28/04/2020,2.1394244014150132e-06
29/04/2020,2.383684292395216e-06
30/04/2020,2.114146046894305e-06
30/04/2020,1.2802769711051099e-06
04/05/2020,2.5268592078742103e-06
05/05/2020,2.4678929235744107e-06
06/05/2020,2.1983565305916386e-06
07/05/2020,2.0551640391719417e-06
08/05/2020,2.198347179849236e-06
10/05/2020,2.3331066290044333e-06
11/05/2020,2.6110518684951955e-06
12/05/2020,2.6110450506156013e-06
13/05/2020,1.996180842844808e-06
14/05/2020,1.945640734968279e-06
15/05/2020,2.2741211098686875e-06
18/05/2020,2.5267954868457565e-06
19/05/2020,2.392027016684395e-06
20/05/2020,2.0045812261226814e-06
21/05/2020,2.189874260594138e-06
22/05/2020,2.5267724597100027e-06
25/05/2020,2.5267660752614773e-06
26/05/2020,2.5267596905909073e-06
27/05/2020,2.754161103624142e-06
28/05/2020,3.444797519902565e-06
29/05/2020,3.3016038534228187e-06
04/06/2020,3.310015384005993e-06
05/06/2020,3.419495668399719e-06
08/06/2020,3.941671183449458e-06
09/06/2020,3.7732088242758977e-06
10/06/2020,3.5289476161270983e-06
10/06/2020,3.166777138963184e-06
11/06/2020,3.444701457855359e-06
12/06/2020,3.806845221498989e-06
15/06/2020,3.8573638807548605e-06
16/06/2020,3.8068160450599464e-06
17/06/2020,3.5878262427679886e-06
18/06/2020,3.2761957771132444e-06
19/06/2020,3.444626434090381e-06
20/06/2020,3.1919533534097155e-06
22/06/2020,3.478291628278285e-06
23/06/2020,3.24246396843364e-06
24/06/2020,3.006638658265004e-06
25/06/2020,2.939254164724403e-06
26/06/2020,3.116105571354666e-06
29/06/2020,3.6887837493448927e-06
30/06/2020,3.3350524575315177e-06
30/06/2020,3.3097758702638203e-06
06/07/2020,3.326608502884909e-06
07/07/2020,3.2508015457288764e-06
08/07/2020,2.922343184996734e-06
09/07/2020,2.720213516660408e-06
10/07/2020,3.2760377077778458e-06
10/07/2020,2.8044138375982186e-06
13/07/2020,3.116006636272317e-06
14/07/2020,3.1075753137432827e-06
15/07/2020,3.2759973995766245e-06
16/07/2020,3.0317614403418958e-06
17/07/2020,2.9980661124806574e-06
20/07/2020,2.9980571243370946e-06
20/07/2020,3.2843785757741273e-06
21/07/2020,2.4085363783399316e-06
22/07/2020,2.3916877061047614e-06
23/07/2020,2.2822035852243516e-06
24/07/2020,2.4169407164542633e-06
27/07/2020,2.5264127612167897e-06
28/07/2020,2.5011423145926415e-06
29/07/2020,2.35797338898891e-06
30/07/2020,2.2232268102051478e-06
30/07/2020,3.301147621259659e-06
31/07/2020,2.4169036727528237e-06
04/08/2020,2.3326853633154343e-06
05/08/2020,2.0632006527687707e-06
06/08/2020,1.995826717893223e-06
07/08/2020,2.138983015154139e-06
10/08/2020,2.2231901894986805e-06
11/08/2020,1.970550559837747e-06
12/08/2020,2.1137060506326577e-06
13/08/2020,2.138964948494859e-06
14/08/2020,2.2736980345161584e-06
17/08/2020,2.332640457680668e-06
18/08/2020,2.1978979758419115e-06
19/08/2020,1.8021039580595755e-06
20/08/2020,1.8105217418629138e-06
21/08/2020,2.189464188839807e-06
24/08/2020,2.0547234322876307e-06
25/08/2020,2.113666073055853e-06
26/08/2020,1.886295615927125e-06
27/08/2020,2.223129925482681e-06
28/08/2020,2.2568086950336408e-06
30/08/2020,2.4168008720959477e-06
31/08/2020,2.383111476600419e-06
04/09/2020,2.5009979571777308e-06
07/09/2020,2.50099170218121e-06
08/09/2020,2.475722967965055e-06
09/09/2020,2.3830879773978353e-06
10/09/2020,2.4757109389206278e-06
10/09/2020,2.467284045293283e-06
11/09/2020,2.5009609330162164e-06
14/09/2020,2.5851619067651654e-06
15/09/2020,2.3914790991952373e-06
16/09/2020,2.223059761830015e-06
17/09/2020,2.0546415759881143e-06
18/09/2020,2.1388438034009027e-06
20/09/2020,2.5851324534365006e-06
21/09/2020,2.189357330317776e-06
22/09/2020,2.004099630026346e-06
23/09/2020,2.05461903246551e-06
24/09/2020,2.054614810953481e-06
25/09/2020,2.1977596880162764e-06
28/09/2020,2.1893343411516497e-06
29/09/2020,1.945135098324613e-06
30/09/2020,2.3914168545413617e-06
30/09/2020,2.0798540512068087e-06
01/10/2020,2.1977359447866718e-06
02/10/2020,2.332457926135234e-06
05/10/2020,2.2735096432136004e-06
06/10/2020,2.222982152799702e-06
07/10/2020,2.3324419979875444e-06
08/10/2020,2.475582483674188e-06
09/10/2020,2.5260983216313093e-06
12/10/2020,2.526091940513453e-06
13/10/2020,2.5008247037661135e-06
14/10/2020,2.5008184496577712e-06
15/10/2020,2.1134810137546367e-06
16/10/2020,2.41660465727378e-06
19/10/2020,2.4165988172786257e-06
20/10/2020,2.1976681781055163e-06
21/10/2020,2.1050415215384533e-06
22/10/2020,2.0881967934816004e-06
23/10/2020,2.105032694377229e-06
26/10/2020,2.113448376528382e-06
27/10/2020,1.970302290210668e-06
28/10/2020,1.8945177002738234e-06
29/10/2020,2.222896557046994e-06
30/10/2020,2.222891615666356e-06
04/11/2020,2.248146750316593e-06
05/11/2020,2.222881677171884e-06
06/11/2020,2.189196785407077e-06
09/11/2020,2.475470945784153e-06
10/11/2020,2.3575855407909074e-06
11/11/2020,2.3659999111025343e-06
12/11/2020,2.3323146787213034e-06
13/11/2020,2.332309239072572e-06
16/11/2020,2.3323037994238405e-06
17/11/2020,2.1133822682983805e-06
18/11/2020,1.66712671223479e-06
19/11/2020,1.43978885103202e-06
20/11/2020,1.8355176469864176e-06
23/11/2020,1.9449715513708554e-06
24/11/2020,1.8607700296158214e-06
25/11/2020,1.7513097101407027e-06
26/11/2020,2.0796766386776966e-06
27/11/2020,2.1975484771896703e-06
30/11/2020,2.1975436479415578e-06
04/12/2020,1.970207216928088e-06
07/12/2020,1.9954623522444592e-06
08/12/2020,1.944940436926501e-06
09/12/2020,1.8102224270677425e-06
10/12/2020,1.7512817824805182e-06
11/12/2020,1.8607336351728065e-06
14/12/2020,1.8859889536759766e-06
15/12/2020,1.8859853965214057e-06
16/12/2020,2.0038557047019623e-06
17/12/2020,2.054368958726016e-06
18/12/2020,2.003847572762396e-06
21/12/2020,2.054360621617235e-06
22/12/2020,1.827030078116465e-06
23/12/2020,2.0880305602322125e-06
24/12/2020,2.197479186616391e-06
25/12/2020,2.2479910095629663e-06
28/12/2020,2.3911161481926513e-06
29/12/2020,2.273238789651799e-06
30/12/2020,1.2208106490163573e-06
31/12/2020,1.1955510379468848e-06
04/01/2021,2.2227119484963254e-06
05/01/2021,2.2227070080038658e-06
06/01/2021,2.357411283737676e-06
07/01/2021,2.2563740524894627e-06
08/01/2021,2.273207535763433e-06
10/01/2021,1.5828223896008353e-06
11/01/2021,1.3386614980959166e-06
11/01/2021,2.138487832148428e-06
12/01/2021,2.247933189591933e-06
13/01/2021,2.222670516971448e-06
14/01/2021,2.054281820873527e-06
15/01/2021,2.0795351123314987e-06
18/01/2021,2.0879499407211455e-06
19/01/2021,1.885886331542963e-06
20/01/2021,1.894301894456163e-06
21/01/2021,1.5491150591184777e-06
21/01/2021,1.1702535851476625e-06
22/01/2021,1.8353595898634723e-06
25/01/2021,1.8858706127833358e-06
26/01/2021,1.3302097987555328e-06
27/01/2021,1.086055922527862e-06
28/01/2021,8.334838725865268e-07
29/01/2021,1.338624497693175e-06
31/01/2021,1.220756555841973e-06
04/02/2021,4.1253102200933256e-07
05/02/2021,5.051398186406431e-07
08/02/2021,9.429271852212651e-07
09/02/2021,8.334794938669177e-07
10/02/2021,9.176685769052284e-07
10/02/2021,1.2207506563388648e-06
11/02/2021,7.745442984763429e-07
11/02/2021,2.5004291139829604e-06
12/02/2021,7.745417618387762e-07
15/02/2021,7.829600876529952e-07
16/02/2021,9.176621800222051e-07
17/02/2021,7.745398447056573e-07
18/02/2021,4.2094524177471726e-07
19/02/2021,4.967151763235478e-07
20/02/2021,9.176597850490964e-07
21/02/2021,1.8353178858898644e-06
22/02/2021,6.398344187807936e-07
23/02/2021,6.650906152483316e-07
24/02/2021,6.398335841151237e-07
25/02/2021,7.492783229423594e-07
26/02/2021,7.745343151288608e-07
04/03/2021,8.334656285136077e-07
05/03/2021,8.334649337360389e-07
08/03/2021,8.923960539419795e-07
09/03/2021,6.903435012528547e-07
10/03/2021,6.987618419440622e-07
10/03/2021,9.681633215130603e-07
11/03/2021,6.145726438866461e-07
12/03/2021,4.3777750469153887e-07
15/03/2021,3.620081627797589e-07
16/03/2021,2.2730736848330935e-07
17/03/2021,8.4187895321719e-08
18/03/2021,2.5256366553705334e-08
19/03/2021,2.5256365665526914e-08
20/03/2021,1.0607673366358483e-06
22/03/2021,1.3470047122154938e-07
23/03/2021,2.7781968459095197e-07
24/03/2021,2.5256327962353e-07
25/03/2021,2.5256321567468376e-07
26/03/2021,2.441443800460519e-07
29/03/2021,2.52563090219482e-07
30/03/2021,9.429019653950377e-07
30/03/2021,2.525627884608639e-08
31/03/2021,1.1786263143243048e-07
05/04/2021,4.377754372342224e-07
06/04/2021,3.6200645281425636e-07
07/04/2021,2.525625502070028e-07
08/04/2021,2.525624862581566e-07
09/04/2021,3.030749069488081e-07
10/04/2021,3.030748152443863e-07
12/04/2021,2.2730604265497334e-07
13/04/2021,2.1888725032503942e-07
14/04/2021,2.1888720258544936e-07
15/04/2021,1.431185241429489e-07
16/04/2021,1.6837471017439043e-07
19/04/2021,2.4414328869681867e-07
20/04/2021,1.4311844465098034e-07
20/04/2021,3.030743100929101e-07
21/04/2021,3.3674913080261604e-08
22/04/2021,0.0
23/04/2021,1.599558319131944e-07
26/04/2021,2.2730561966000096e-07
27/04/2021,1.3469959592171676e-07
28/04/2021,1.0944340678165076e-07
29/04/2021,8.418722696745817e-08
30/04/2021,1.1786210762920746e-07
04/05/2021,1.0944337280882621e-07
05/05/2021,1.346995208706403e-07
06/05/2021,8.418718921987534e-08
07/05/2021,2.5256154656538854e-07
10/05/2021,2.188866183860938e-07
11/05/2021,1.0944328510120727e-07
12/05/2021,8.41871332646349e-08
13/05/2021,3.3674850463683015e-08
14/05/2021,2.525613695958384e-08
17/05/2021,1.0944325778972086e-07
18/05/2021,2.5256133628914768e-08
19/05/2021,0.0
20/05/2021,3.367484402438947e-08
21/05/2021,0.0
24/05/2021,-3.3674842803144145e-08
25/05/2021,3.367484402438947e-08
26/05/2021,-3.3674842803144145e-08
27/05/2021,-2.525613285175865e-08
28/05/2021,0.0
30/05/2021,1.4311809048983548e-07
31/05/2021,0.0
04/06/2021,-3.3674840027586583e-08
07/06/2021,3.367484113780961e-08
08/06/2021,2.5256129854156484e-08
09/06/2021,2.5256129410067274e-08
10/06/2021,3.3674838251229744e-08
10/06/2021,7.576838356726512e-08
11/06/2021,1.4311804696909292e-07
14/06/2021,2.1888639367695362e-07
15/06/2021,3.620043409480189e-07
16/06/2021,8.923824708073624e-07
17/06/2021,9.428938447797464e-07
18/06/2021,1.1365227590154348e-06
20/06/2021,8.418677532873176e-08
21/06/2021,1.0607532803241781e-06
22/06/2021,1.0523334872392098e-06
23/06/2021,1.1954495835464485e-06
24/06/2021,1.330146538025545e-06
25/06/2021,1.3048888551914217e-06
28/06/2021,1.3048871525533912e-06
29/06/2021,1.0270711283677514e-06
30/06/2021,1.1954422165505463e-06
30/06/2021,8.418597108317272e-08
05/07/2021,1.363812614618709e-06
06/07/2021,1.3301364150120065e-06
07/07/2021,1.3385532195986372e-06
08/07/2021,1.3048771778656487e-06
09/07/2021,1.3048754752276182e-06
10/07/2021,1.2796181512175764e-06
12/07/2021,1.3048721028141586e-06
13/07/2021,1.1954296568195133e-06
14/07/2021,1.1870097194055518e-06
15/07/2021,1.144915816819747e-06
16/07/2021,1.1364960170734406e-06
19/07/2021,1.0523099309711625e-06
20/07/2021,1.363792235364869e-06
20/07/2021,1.0523073885604362e-06
21/07/2021,1.0607247313831891e-06
22/07/2021,1.0523051650057624e-06
23/07/2021,1.1449068146873742e-06
26/07/2021,1.1617423494314494e-06
27/07/2021,1.0859752825886915e-06
28/07/2021,1.0270452759364446e-06
29/07/2021,1.0859729877576996e-06
30/07/2021,1.0775534222684513e-06
04/08/2021,1.0607155072062113e-06
05/08/2021,1.0775511183336306e-06
06/08/2021,9.765296486996533e-07
09/08/2021,1.0522938524992753e-06
10/08/2021,1.170149532603304e-06
11/08/2021,1.0270365173870033e-06
12/08/2021,8.839239635793916e-07
13/08/2021,1.0607078189117658e-06
16/08/2021,9.428503944253208e-07
17/08/2021,8.081567191009498e-07
18/08/2021,6.650450958822773e-07
19/08/2021,6.650446535694243e-07
20/08/2021,1.1953959242472223e-06
20/08/2021,8.923367358359968e-07
23/08/2021,9.68100311693476e-07
24/08/2021,8.081525213476937e-07
25/08/2021,7.492241278495015e-07
26/08/2021,7.744782934970829e-07
27/08/2021,8.081506370771763e-07
30/08/2021,9.175869606359299e-07
30/08/2021,1.136459871986517e-06
31/08/2021,8.334029588663583e-07
06/09/2021,9.765117441329352e-07
07/09/2021,9.091652188875088e-07
08/09/2021,1.0606917910660485e-06
09/09/2021,1.2795633428375197e-06
10/09/2021,1.3300707204511042e-06
10/09/2021,1.0270152661639997e-06
13/09/2021,1.279558689670779e-06
14/09/2021,1.1953756673399596e-06
15/09/2021,1.0859385686234901e-06
16/09/2021,1.077519270031857e-06
17/09/2021,1.4142425182051e-06
20/09/2021,1.4226586164678423e-06
20/09/2021,9.680799297751008e-07
21/09/2021,1.195367103967726e-06
22/09/2021,1.1701114706053062e-06
23/09/2021,1.0522572855276024e-06
24/09/2021,1.4984127978401318e-06
27/09/2021,1.338467853218006e-06
28/09/2021,1.6078428790589072e-06
29/09/2021,1.3047918614450538e-06
30/09/2021,9.764881190310604e-07
30/09/2021,1.4731487412156241e-06
01/10/2021,1.5825803161284568e-06
04/10/2021,2.7190033680124515e-06
05/10/2021,2.8031754168988954e-06
06/10/2021,1.0269863128797851e-06
07/10/2021,3.9564186193885575e-07
08/10/2021,4.377312483594409e-07
11/10/2021,4.4614896155259487e-07
12/10/2021,3.619697508394637e-07
13/10/2021,3.0304433273897757e-07
14/10/2021,3.367158241118773e-08
15/10/2021,8.838790066523217e-07
18/10/2021,1.085907533893149e-06
19/10/2021,1.0859063548362968e-06
20/10/2021,1.1364123930768244e-06
21/10/2021,1.1700825415239535e-06
22/10/2021,1.220588273564971e-06
25/10/2021,1.4394506206993896e-06
26/10/2021,1.4731198598738615e-06
27/10/2021,1.4731176898319376e-06
28/10/2021,1.4731155197900136e-06
29/10/2021,1.447859977909971e-06
04/11/2021,1.1364000815916597e-06
05/11/2021,9.68043413873687e-07
08/11/2021,1.0606378439970143e-06
09/11/2021,1.1363964846911045e-06
10/11/2021,1.3047500369012255e-06
11/11/2021,1.4225965709879773e-06
12/11/2021,1.4141768280850897e-06
15/11/2021,1.30474463322372e-06
16/11/2021,1.4141729831607108e-06
17/11/2021,1.4478417207364203e-06
18/11/2021,1.0858797185875346e-06
19/11/2021,2.8535877893975936e-06
22/11/2021,1.7508689276191092e-06
23/11/2021,1.6666896187622626e-06
24/11/2021,1.7256101130236345e-06
25/11/2021,2.6683778628910915e-06
26/11/2021,2.66837074280879e-06
29/11/2021,2.053882409702723e-06
30/11/2021,3.0218945519244755e-06
06/12/2021,1.1700336306486037e-06
07/12/2021,1.1952847565055436e-06
08/12/2021,1.052186028083213e-06
09/12/2021,5.555536382040316e-07
10/12/2021,6.397280765124691e-07
13/12/2021,3.1144636447599794e-07
14/12/2021,2.4410653387541004e-07
15/12/2021,3.114461912812061e-07
16/12/2021,2.777762462269351e-07
17/12/2021,6.649793138358007e-07
20/12/2021,8.333279533090376e-07
21/12/2021,6.902306588507656e-07
22/12/2021,7.491522708846787e-07
23/12/2021,6.397250555956191e-07
24/12/2021,6.986466531966329e-07
27/12/2021,9.427514517934554e-07
28/12/2021,6.397235963184755e-07
29/12/2021,0.0
30/12/2021,1.346785656330951e-07
31/12/2021,7.828190575764893e-07
04/01/2022,1.279445200230711e-06
05/01/2022,1.3046957390017155e-06
06/01/2022,1.3299461791849154e-06
07/01/2022,1.2794401924587362e-06
10/01/2022,1.1952649663360404e-06
11/01/2022,0.00010010752994826788
11/01/2022,1.0857293128996304e-06
12/01/2022,9.426476821339236e-07
13/01/2022,8.332324337168018e-07
14/01/2022,1.136225099118704e-06
17/01/2022,1.1446402807813172e-06
18/01/2022,1.0773072665060113e-06
19/01/2022,1.0857225596350162e-06
20/01/2022,1.0604720466211859e-06
21/01/2022,1.0268051784390053e-06
21/01/2022,9.860686162177501e-05
24/01/2022,1.169768040210073e-06
25/01/2022,1.195013434429626e-06
26/01/2022,8.836356386598965e-07
27/01/2022,7.826480168393601e-07
28/01/2022,7.74231840861006e-07
30/01/2022,1.2791646597509754e-06
31/01/2022,9.369869146680365e-05
31/01/2022,9.424528686352573e-07
04/02/2022,9.42451980234793e-07
07/02/2022,9.424510920563733e-07
08/02/2022,9.424502038779536e-07
09/02/2022,7.573253428816429e-07
10/02/2022,1.077084116563043e-06
10/02/2022,9.761064292401755e-07
11/02/2022,7.741526193427717e-07
11/02/2022,0.00010667309953338311
14/02/2022,4.964141022689716e-07
15/02/2022,4.2068970818043283e-07
16/02/2022,5.216550189590663e-07
17/02/2022,4.459306706117161e-07
18/02/2022,7.488266413613331e-07
20/02/2022,9.171016042142099e-07
21/02/2022,7.488253936926981e-07
21/02/2022,0.00010397727288014025
22/02/2022,3.617541590728024e-07
23/02/2022,2.776251843972233e-07
24/02/2022,-8.4128820465601e-08
25/02/2022,1.3628870052517783e-06
28/02/2022,1.5816198011275873e-06
04/03/2022,4.080236118753078e-06
07/03/2022,4.694355596912558e-06
08/03/2022,4.004485258946033e-06
09/03/2022,4.105422228839473e-06
10/03/2022,3.331435508791003e-06
10/03/2022,2.2546003586310093e-06
11/03/2022,4.719507274097978e-06
14/03/2022,5.6701121038393865e-06
15/03/2022,5.914044818311481e-06
16/03/2022,5.392432872231012e-06
17/03/2022,4.18941823632224e-06
18/03/2022,5.560630226497665e-06
20/03/2022,2.8013306641039293e-06
21/03/2022,5.88866658146614e-06
22/03/2022,4.7782041745492165e-06
23/03/2022,3.1714337438426554e-06
24/03/2022,3.911702954662033e-06
25/03/2022,4.559429479744637e-06
28/03/2022,4.996842735804918e-06
29/03/2022,4.584622362413526e-06
30/03/2022,4.332237966808705e-06
30/03/2022,3.1124681623140305e-06
31/03/2022,3.6424176204086223e-06
04/04/2022,4.332189935229991e-06
05/04/2022,4.382643064682057e-06
06/04/2022,4.08820574770985e-06
07/04/2022,4.3068987356509325e-06
08/04/2022,5.501366488136483e-06
10/04/2022,3.827382234922183e-06
11/04/2022,5.753669074515244e-06
12/04/2022,5.383519036117335e-06
13/04/2022,5.778840104886385e-06
14/04/2022,6.443327423388823e-06
15/04/2022,9.33687644510961e-06
18/04/2022,1.0085414714700036e-05
19/04/2022,8.916123252822317e-06
20/04/2022,8.335659775982052e-06
21/04/2022,8.688864553851872e-06
22/04/2022,1.2280379501294902e-05
25/04/2022,1.0278383195894136e-05
26/04/2022,9.218487886153426e-06
27/04/2022,8.696923909923271e-06
28/04/2022,7.611844959454217e-06
29/04/2022,9.083679537003064e-06
04/05/2022,1.1724568752313758e-05
05/05/2022,1.0942241826406018e-05
06/05/2022,1.2969064005163844e-05
09/05/2022,1.2918433181186018e-05
10/05/2022,1.4247098377495604e-05
11/05/2022,1.444874043565747e-05
12/05/2022,1.5667994473833602e-05
13/05/2022,1.814027620761216e-05
16/05/2022,1.6970984393571698e-05
17/05/2022,1.549900566688578e-05
18/05/2022,1.3110458675358316e-05
19/05/2022,1.2664587499156e-05
20/05/2022,1.700363321055498e-05
20/05/2022,1.063760152142379e-05
23/05/2022,1.4303847989838303e-05
24/05/2022,1.3664562324100515e-05
25/05/2022,1.3639149066824174e-05
26/05/2022,1.3311022501127923e-05
27/05/2022,1.9188470638642485e-05
30/05/2022,1.9196510906649422e-05
30/05/2022,1.0913969708870042e-05
31/05/2022,2.0003120621447934e-05
06/06/2022,2.0280185732080014e-05
07/06/2022,2.3634513263592893e-05
08/06/2022,2.3692808362563156e-05
09/06/2022,2.4390066935442434e-05
10/06/2022,2.9559939267231883e-05
10/06/2022,2.1000724012232297e-05
13/06/2022,3.135750822913508e-05
14/06/2022,3.096982251382663e-05
15/06/2022,3.072508028711951e-05
16/06/2022,2.761389540295589e-05
17/06/2022,3.202619066566825e-05
20/06/2022,3.202516502165409e-05
20/06/2022,2.0584545274759947e-05
21/06/2022,2.9199362310716737e-05
22/06/2022,2.591220653624937e-05
23/06/2022,2.8525381176480735e-05
24/06/2022,3.111312577885883e-05
27/06/2022,3.1364282237822394e-05
28/06/2022,2.9884214803210796e-05
29/06/2022,2.8530336722898397e-05
30/06/2022,2.0386633941216203e-05
30/06/2022,2.833566703430712e-05
04/07/2022,3.480516230647268e-05
05/07/2022,3.4392219033119176e-05
06/07/2022,3.465991315110273e-05
07/07/2022,3.4364637964134914e-05
08/07/2022,4.163943600743458e-05
10/07/2022,3.48073043519026e-05
11/07/2022,4.286282541587916e-05
12/07/2022,4.2575360362118175e-05
13/07/2022,4.544650621118862e-05
14/07/2022,4.372242421246675e-05
15/07/2022,5.08350706112104e-05
18/07/2022,5.199998746818757e-05
19/07/2022,5.0947427294278924e-05
20/07/2022,5.086084755978604e-05
21/07/2022,5.019481921930691e-05
22/07/2022,5.788447761445603e-05
25/07/2022,5.9165881650891095e-05
26/07/2022,5.942267558212144e-05
27/07/2022,5.904971667947123e-05
28/07/2022,5.902943882318823e-05
29/07/2022,5.978151363694728e-05
04/08/2022,5.7771630841862986e-05
05/08/2022,5.897704590873687e-05
08/08/2022,5.997240849531238e-05
09/08/2022,5.99939913683567e-05
10/08/2022,6.033448940745423e-05
10/08/2022,6.0339241482187944e-05
11/08/2022,5.9748188908193e-05
12/08/2022,5.910689581112294e-05
15/08/2022,6.069761682403474e-05
16/08/2022,6.033315884734769e-05
17/08/2022,5.9029133016474944e-05
18/08/2022,5.8522303285180044e-05
19/08/2022,5.941645890272795e-05
20/08/2022,6.031045574594884e-05
22/08/2022,6.04997333331081e-05
23/08/2022,6.008510597332872e-05
